season,GAME_ID,home_abbr,away_abbr,home_win,home_b2b,away_b2b,home_rest_days,away_rest_days,rest_diff,diff_recent_margin,diff_recent_win_pct,diff_pts_pg_to_date,split_win_pct_delta
2014-15,21400590,WAS,BKN,0,0.0,0,1.0,1.0,0.0,0.19999999999999973,0.3,3.3966903073285977,0.31
2014-15,21400585,MIL,NYK,1,0.0,0,4.0,4.0,0.0,25.4,0.6,8.174838112858467,0.3070175438596491
2014-15,21400584,HOU,OKC,1,1.0,0,0.0,5.0,-5.0,8.7,0.09999999999999998,5.370406189555112,0.375494071146245
2014-15,21400586,LAL,CLE,0,0.0,0,1.0,1.0,0.0,8.7,0.19999999999999998,-7.268270120259004,-0.1071428571428571
2014-15,21400578,TOR,PHI,1,0.0,1,1.0,0.0,1.0,14.899999999999999,0.10000000000000003,17.200000000000003,0.5742753623188406
2014-15,21400582,GSW,MIA,1,1.0,1,0.0,0.0,0.0,18.5,0.4,14.30586450960567,0.37857142857142856
2014-15,21400575,ORL,HOU,1,0.0,0,1.0,1.0,0.0,-13.5,-0.3,-9.008873114463185,-0.39565217391304347
2014-15,21400581,DEN,DAL,1,0.0,1,4.0,0.0,4.0,-4.8999999999999995,-0.19999999999999996,-7.634515366430264,-0.09523809523809523
2014-15,21400574,CHA,SAS,0,0.0,1,3.0,0.0,3.0,-1.0,0.0,-5.1304347826087024,-0.04166666666666663
2014-15,21400579,CHI,WAS,0,0.0,1,1.0,0.0,1.0,-0.20000000000000018,0.0,1.3089731729879617,0.07619047619047614
2014-15,21400583,POR,LAC,0,0.0,0,2.0,2.0,0.0,-0.9999999999999991,0.20000000000000007,3.507246376811594,0.38888888888888895
2014-15,21400577,DET,NOP,0,0.0,0,1.0,1.0,0.0,10.0,0.5,-2.6585858585858517,0.015810276679841917
2014-15,21400576,BKN,MEM,0,0.0,0,1.0,2.0,-1.0,-3.3000000000000003,-0.2,-4.769191919191925,-0.041666666666666685
2014-15,21400580,BOS,ATL,0,0.0,1,1.0,0.0,1.0,-9.4,-0.6000000000000001,-5.2616161616161605,-0.21565217391304348
2014-15,21400569,WAS,SAS,1,0.0,0,1.0,2.0,-1.0,-3.4000000000000004,0.0,-1.0222222222222115,0.2717391304347826
2014-15,21400570,PHX,CLE,1,0.0,0,1.0,1.0,0.0,13.9,0.39999999999999997,2.094562647754131,0.181578947368421
2014-15,21400573,LAL,MIA,0,0.0,0,1.0,1.0,0.0,-1.8999999999999995,-0.10000000000000003,-3.316908212560392,-0.21666666666666673
2014-15,21400572,SAC,DAL,0,0.0,0,1.0,2.0,-1.0,-7.5,-0.19999999999999996,-6.669960474308297,-0.15217391304347827
2014-15,21400567,IND,MIN,0,0.0,0,2.0,2.0,0.0,11.700000000000001,0.5,6.184024266936305,0.2619047619047619
2014-15,21400571,UTA,GSW,0,0.0,0,2.0,3.0,-1.0,-10.7,-0.30000000000000004,-12.13250517598344,-0.32727272727272727
2014-15,21400568,PHI,ATL,0,0.0,0,2.0,1.0,1.0,-19.3,-0.5,-16.431818181818173,-0.4913419913419913
2014-15,21400563,BOS,NOP,1,0.0,0,1.0,2.0,-1.0,-5.9,-0.3,-1.8139534883720927,0.09469696969696967
2014-15,21400565,TOR,DET,0,0.0,0,1.0,1.0,0.0,-10.2,-0.30000000000000004,7.136363636363626,0.3715415019762846
2014-15,21400566,CHI,ORL,0,0.0,0,1.0,1.0,0.0,6.5,0.39999999999999997,7.770833333333343,0.23214285714285715
2014-15,21400564,BKN,HOU,0,0.0,0,1.0,1.0,0.0,-9.6,-0.19999999999999996,-5.5922480620155,-0.20355731225296436
2014-15,21400558,ATL,WAS,1,0.0,0,1.0,1.0,0.0,1.8,0.30000000000000004,2.536469344608875,0.2595238095238095
2014-15,21400561,SAC,CLE,1,0.0,0,1.0,1.0,0.0,4.5,0.2,-2.599365750528534,0.004576659038901643
2014-15,21400560,MEM,PHX,1,0.0,0,1.0,1.0,0.0,-9.0,-0.29999999999999993,-0.24110671936759331,0.21717171717171713
2014-15,21400562,LAL,POR,0,0.0,1,1.0,0.0,1.0,-11.5,-0.4,-13.849494949494954,-0.3038461538461539
2014-15,21400559,LAC,MIA,0,1.0,0,0.0,2.0,-2.0,13.7,0.3,8.040404040404027,0.17738791423001954
2014-15,21400550,LAC,DAL,1,0.0,0,2.0,2.0,0.0,1.0999999999999996,-0.09999999999999998,-2.469696969696969,0.010489510489510523
2014-15,21400555,HOU,UTA,1,0.0,1,1.0,0.0,1.0,4.6,0.09999999999999998,4.822727272727292,0.32727272727272727
2014-15,21400553,TOR,BOS,1,0.0,1,1.0,0.0,1.0,4.5,0.3,5.503322259136212,0.4848484848484849
2014-15,21400557,POR,ORL,1,0.0,1,1.0,0.0,1.0,14.1,0.5,11.777832756061358,0.41867954911433175
2014-15,21400554,CHI,MIL,1,1.0,1,0.0,0.0,0.0,-7.6,0.09999999999999998,2.48888888888888,0.07023411371237465
2014-15,21400551,DET,BKN,1,1.0,1,0.0,0.0,0.0,10.2,0.19999999999999996,-0.01771871539312997,-0.14035087719298245
2014-15,21400552,PHI,IND,1,1.0,1,0.0,0.0,0.0,-16.400000000000002,-0.19999999999999996,-10.200516795865639,-0.17
2014-15,21400556,MIN,SAS,0,1.0,1,0.0,0.0,0.0,-8.5,-0.5,-9.377705627705637,-0.21645021645021645
2014-15,21400549,NYK,CHA,0,0.0,0,1.0,1.0,0.0,-12.7,-0.5,-3.847826086956516,-0.13636363636363635
2014-15,21400547,GSW,CLE,1,0.0,0,1.0,1.0,0.0,16.6,0.39999999999999997,9.179239931934191,0.4473684210526315
2014-15,21400548,LAL,ORL,1,0.0,0,1.0,1.0,0.0,-0.7000000000000002,0.0,-2.7895256916995947,-0.10307692307692307
2014-15,21400543,WAS,CHI,1,0.0,0,1.0,1.0,0.0,-5.2,-0.30000000000000004,-1.573995771670198,0.024844720496894346
2014-15,21400544,MIL,MIN,1,0.0,0,1.0,1.0,0.0,15.4,0.5,7.237250554323722,0.19444444444444442
2014-15,21400541,NOP,MEM,1,0.0,0,1.0,1.0,0.0,1.3,0.0,-1.636212624584715,0.17619047619047612
2014-15,21400545,SAS,PHX,1,0.0,0,2.0,1.0,1.0,-9.0,-0.4,-1.37777777777778,0.0421245421245422
2014-15,21400542,OKC,UTA,1,0.0,0,1.0,1.0,0.0,-5.2,-0.09999999999999998,-0.5745243128964148,0.10714285714285715
2014-15,21400538,IND,BOS,1,0.0,0,1.0,1.0,0.0,5.300000000000001,0.3,-1.8952328159645333,0.1207430340557275
2014-15,21400539,BKN,PHI,0,0.0,0,1.0,1.0,0.0,14.5,0.3,10.613821138211378,0.3181818181818182
2014-15,21400540,DET,ATL,0,0.0,0,1.0,1.0,0.0,5.0,-0.20000000000000007,-5.857142857142861,-0.31666666666666665
2014-15,21400546,SAC,DEN,0,0.0,0,1.0,1.0,0.0,-2.9000000000000004,-0.09999999999999998,1.0151515151515298,0.2391304347826087
2014-15,21400537,POR,MIA,1,0.0,0,2.0,3.0,-1.0,12.6,0.5,10.46345514950167,0.26262626262626265
2014-15,21400535,TOR,CHA,0,0.0,1,3.0,0.0,3.0,3.2,0.09999999999999998,10.123809523809527,0.5714285714285714
2014-15,21400536,NYK,HOU,0,1.0,1,0.0,0.0,0.0,-17.9,-0.5,-10.713695090439273,-0.47619047619047616
2014-15,21400534,LAC,LAL,1,0.0,0,1.0,1.0,0.0,7.4,0.2,10.116279069767444,0.34666666666666673
2014-15,21400532,SAC,OKC,1,0.0,0,2.0,1.0,1.0,-7.5,-0.2,-0.8977932636469177,0.09523809523809523
2014-15,21400533,GSW,IND,1,0.0,0,1.0,1.0,0.0,5.7,0.09999999999999998,11.866279069767444,0.6111111111111112
2014-15,21400525,WAS,NYK,1,0.0,0,1.0,1.0,0.0,10.7,0.5,8.63852813852813,0.5533596837944664
2014-15,21400526,ATL,MEM,1,0.0,0,1.0,1.0,0.0,6.699999999999999,0.4,0.9169570267131206,0.25
2014-15,21400522,CHA,NOP,1,0.0,0,1.0,1.0,0.0,1.0,0.0,-5.8941241685144234,0.010351966873706042
2014-15,21400530,DEN,ORL,1,0.0,0,1.0,3.0,-2.0,4.7,0.2,2.0976744186046403,0.11000000000000004
2014-15,21400531,MIN,PHX,0,0.0,1,1.0,0.0,1.0,-18.1,-0.8,-10.684090909090926,-0.31000000000000005
2014-15,21400527,BKN,BOS,0,0.0,0,1.0,1.0,0.0,0.9,0.3,-1.3249999999999886,0.21130952380952384
2014-15,21400523,CLE,HOU,0,0.0,0,1.0,1.0,0.0,-4.9,0.0,-1.3571428571428612,-0.025000000000000022
2014-15,21400529,DAL,DET,0,0.0,1,1.0,0.0,1.0,4.199999999999999,0.20000000000000007,8.333702882483365,0.2532467532467532
2014-15,21400524,PHI,MIL,0,0.0,1,1.0,0.0,1.0,-19.6,-0.2,-11.262053318207592,-0.36210526315789476
2014-15,21400528,CHI,UTA,0,0.0,0,1.0,1.0,0.0,2.3000000000000003,0.30000000000000004,5.046511627906966,0.24505928853754938
2014-15,21400521,SAS,DET,0,0.0,0,2.0,1.0,1.0,-6.6,-0.19999999999999996,3.6964285714285694,0.25
2014-15,21400520,MIL,PHX,0,0.0,0,1.0,1.0,0.0,-3.3999999999999995,-0.30000000000000004,-3.5869324473975723,-0.07107843137254899
2014-15,21400518,GSW,OKC,1,0.0,0,2.0,2.0,0.0,4.3,0.09999999999999998,10.55409631019387,0.5411764705882353
2014-15,21400513,MEM,NYK,1,0.0,1,1.0,0.0,1.0,10.0,0.5,9.890527509926244,0.58008658008658
2014-15,21400512,CHI,HOU,1,0.0,0,1.0,1.0,0.0,2.3000000000000003,0.4,0.07955865272938922,-0.06516290726817042
2014-15,21400517,POR,LAL,1,0.0,1,1.0,0.0,1.0,12.9,0.5,13.80952380952381,0.4565826330532213
2014-15,21400509,PHI,CLE,1,0.0,1,1.0,0.0,1.0,-13.5,-0.3,-14.121951219512184,-0.41830065359477125
2014-15,21400516,UTA,IND,0,0.0,1,1.0,0.0,1.0,-0.7000000000000002,0.09999999999999998,0.1190476190476204,0.1167048054919908
2014-15,21400515,NOP,WAS,0,0.0,0,2.0,1.0,1.0,3.3000000000000003,0.09999999999999998,0.5853658536585442,0.21052631578947367
2014-15,21400511,BKN,DAL,0,1.0,1,0.0,0.0,0.0,-11.0,-0.20000000000000007,-7.615980918306491,-0.11666666666666659
2014-15,21400514,MIN,DEN,0,0.0,0,1.0,1.0,0.0,-7.300000000000001,-0.4,-4.659340659340657,0.035885167464114825
2014-15,21400519,LAC,ATL,0,0.0,0,1.0,1.0,0.0,1.0,-0.30000000000000004,-0.7333333333333485,0.05833333333333335
2014-15,21400510,BOS,CHA,0,0.0,0,1.0,1.0,0.0,-0.10000000000000009,-0.09999999999999998,4.931425163983306,0.2282608695652174
2014-15,21400504,DET,SAC,1,0.0,0,1.0,2.0,-1.0,9.2,0.3,-0.8788461538461405,-0.05263157894736842
2014-15,21400507,PHX,TOR,1,0.0,0,1.0,1.0,0.0,1.5,0.0,-3.684088269454122,-0.03888888888888886
2014-15,21400505,MIA,BKN,1,1.0,0,0.0,1.0,-1.0,-3.8,-0.3,-2.924812030075202,-0.16666666666666669
2014-15,21400508,LAL,IND,1,0.0,0,1.0,1.0,0.0,-9.6,-0.3,-5.756097560975618,-0.02651515151515149
2014-15,21400506,NYK,MIL,0,0.0,0,1.0,1.0,0.0,-15.899999999999999,-0.5,-6.034262485481989,-0.3
2014-15,21400503,CLE,DAL,0,0.0,0,1.0,1.0,0.0,-10.6,-0.19999999999999996,-3.8023809523809433,0.0021739130434782483
2014-15,21400502,LAC,PHI,1,0.0,1,2.0,0.0,2.0,18.3,0.39999999999999997,14.262664165103189,0.505175983436853
2014-15,21400497,HOU,MIA,1,1.0,0,0.0,2.0,-2.0,3.9000000000000004,0.2,5.776829268292673,0.12605042016806722
2014-15,21400500,DEN,MEM,1,0.0,1,1.0,0.0,1.0,-6.3,-0.3,-7.291463414634151,-0.052631578947368474
2014-15,21400499,SAS,WAS,1,0.0,1,2.0,0.0,2.0,-3.6,-0.3,0.2274390243902502,0.07602339181286544
2014-15,21400496,CHI,BOS,1,0.0,1,1.0,0.0,1.0,2.9000000000000004,0.4,3.049422336328618,0.26666666666666666
2014-15,21400501,POR,ATL,0,0.0,1,3.0,0.0,3.0,6.6000000000000005,0.09999999999999998,3.0673076923076934,0.21842105263157896
2014-15,21400495,ORL,CHA,0,1.0,1,0.0,0.0,0.0,-6.7,-0.10000000000000003,0.3961038961038952,0.10526315789473684
2014-15,21400498,MIN,UTA,0,0.0,1,1.0,0.0,1.0,-11.5,-0.5,-5.666238767650839,-0.08585858585858586
2014-15,21400488,NOP,HOU,1,0.0,0,1.0,1.0,0.0,-6.199999999999999,-0.09999999999999998,-2.3076923076923066,0.0
2014-15,21400493,GSW,TOR,1,0.0,0,2.0,2.0,0.0,-0.5999999999999996,-0.10000000000000009,2.6539473684210577,0.2532894736842105
2014-15,21400491,PHX,PHI,1,0.0,0,1.0,2.0,-1.0,16.1,0.39999999999999997,13.994865211810009,0.38823529411764707
2014-15,21400489,OKC,WAS,1,0.0,0,1.0,2.0,-1.0,4.4,-0.09999999999999998,-2.272435897435898,-0.08823529411764708
2014-15,21400485,ORL,BKN,0,0.0,0,2.0,2.0,0.0,-7.5,-0.19999999999999996,-3.5072281583909444,-0.13725490196078433
2014-15,21400494,LAL,MEM,0,0.0,0,2.0,2.0,0.0,-3.6999999999999997,-0.19999999999999996,-11.074358974358972,-0.25120772946859904
2014-15,21400490,MIL,IND,0,0.0,0,1.0,1.0,0.0,-0.3000000000000007,0.09999999999999998,0.8499999999999943,0.2142857142857143
2014-15,21400484,CHA,CLE,0,0.0,0,1.0,1.0,0.0,2.6,-0.09999999999999998,-7.347091932457786,-0.09090909090909088
2014-15,21400492,UTA,ATL,0,0.0,0,2.0,2.0,0.0,-2.7,-0.30000000000000004,-5.588157894736838,-0.16666666666666674
2014-15,21400487,NYK,DET,0,0.0,0,1.0,2.0,-1.0,-10.700000000000001,-0.4,-3.734274711168169,-0.15789473684210525
2014-15,21400486,BOS,DAL,0,0.0,0,1.0,2.0,-1.0,-3.7,-0.29999999999999993,-5.008569545154913,-0.13157894736842102
2014-15,21400482,CHI,DEN,1,0.0,0,1.0,1.0,0.0,12.5,0.5,6.9750000000000085,0.3408521303258146
2014-15,21400483,MIN,SAC,0,0.0,1,1.0,0.0,1.0,-2.7,-0.1,-5.831600831600824,-0.039215686274509776
2014-15,21400475,BOS,SAC,1,0.0,0,3.0,1.0,2.0,4.800000000000001,0.09999999999999998,1.425438596491233,0.1232492997198879
2014-15,21400477,LAC,NYK,1,0.0,0,1.0,2.0,-1.0,11.299999999999999,0.4,8.424999999999997,0.4913419913419913
2014-15,21400478,HOU,CHA,1,0.0,0,1.0,1.0,0.0,1.9000000000000001,0.09999999999999998,7.611842105263165,0.47777777777777775
2014-15,21400476,IND,MIA,1,0.0,0,1.0,1.0,0.0,3.7,0.0,1.0583333333333371,-0.18055555555555558
2014-15,21400480,OKC,PHX,1,0.0,1,2.0,0.0,2.0,5.0,0.0,-3.336538461538453,-0.09153318077803202
2014-15,21400481,SAS,NOP,1,1.0,1,0.0,0.0,0.0,-1.7999999999999998,-0.3,0.47894736842106056,0.21111111111111114
2014-15,21400479,CLE,MIL,0,1.0,0,0.0,1.0,-1.0,-3.0,0.0,4.02834008097166,0.20355731225296436
2014-15,21400474,GSW,PHI,1,0.0,0,2.0,2.0,0.0,14.2,0.39999999999999997,19.756756756756758,0.7228070175438597
2014-15,21400470,DAL,WAS,1,0.0,1,1.0,0.0,1.0,-1.7000000000000002,-0.20000000000000007,2.9921052631578817,0.04166666666666663
2014-15,21400466,ATL,CLE,1,0.0,0,2.0,1.0,1.0,6.4,0.30000000000000004,0.7567567567567579,0.256140350877193
2014-15,21400468,MEM,SAS,1,0.0,0,2.0,1.0,1.0,3.1999999999999997,0.3,1.7145748987854148,0.27380952380952384
2014-15,21400472,UTA,MIN,1,1.0,0,0.0,2.0,-2.0,11.3,0.4,5.737179487179489,0.14860681114551083
2014-15,21400473,POR,TOR,1,0.0,0,1.0,1.0,0.0,1.0,0.0,-0.3076923076923208,0.11988304093567248
2014-15,21400469,NOP,PHX,1,0.0,0,2.0,1.0,1.0,-4.4,-0.09999999999999998,-1.6999306999306896,0.11497326203208558
2014-15,21400471,DEN,LAL,0,0.0,0,1.0,1.0,0.0,-0.30000000000000027,0.0,4.307692307692307,0.24305555555555558
2014-15,21400467,CHI,BKN,0,1.0,1,0.0,0.0,0.0,6.1,0.30000000000000004,5.405982905982924,0.17361111111111116
2014-15,21400465,ORL,DET,0,1.0,0,0.0,1.0,-1.0,-2.3,0.0,-0.6042471042470936,0.019607843137254943
2014-15,21400461,BKN,SAC,1,0.0,0,1.0,1.0,0.0,1.6,0.2,-0.8942084942084989,0.15131578947368418
2014-15,21400464,LAC,UTA,1,0.0,0,1.0,1.0,0.0,0.10000000000000003,-0.09999999999999998,3.8319838056680027,0.2857142857142857
2014-15,21400463,HOU,WAS,0,1.0,0,0.0,1.0,-1.0,-2.6,-0.20000000000000007,0.6486486486486456,0.13684210526315788
2014-15,21400462,MIA,ORL,0,0.0,0,1.0,1.0,0.0,1.2999999999999998,0.10000000000000003,1.279549718574117,-0.06884057971014496
2014-15,21400460,IND,CHI,0,0.0,0,1.0,1.0,0.0,-8.5,-0.5,-5.842105263157876,-0.22941176470588232
2014-15,21400459,CHA,MIL,0,0.0,0,1.0,1.0,0.0,1.4000000000000001,0.0,-3.020242914979775,-0.025974025974025983
2014-15,21400456,POR,NYK,1,0.0,1,1.0,0.0,1.0,14.5,0.6,12.642375168690947,0.6333333333333333
2014-15,21400455,DAL,OKC,1,0.0,0,1.0,1.0,0.0,-4.4,-0.09999999999999998,6.008771929824547,0.22894736842105268
2014-15,21400454,SAS,HOU,1,0.0,0,1.0,1.0,0.0,-3.8,-0.39999999999999997,-1.4502923976608315,-0.17647058823529405
2014-15,21400458,LAL,PHX,0,0.0,0,1.0,1.0,0.0,-5.6000000000000005,-0.09999999999999998,-10.342105263157904,-0.2532467532467532
2014-15,21400457,DEN,TOR,0,0.0,1,1.0,0.0,1.0,-10.3,-0.4,-10.473684210526315,-0.11764705882352944
2014-15,21400453,CLE,DET,0,0.0,0,1.0,1.0,0.0,6.0,0.3,8.194444444444443,0.42016806722689076
2014-15,21400450,UTA,PHI,1,0.0,1,4.0,0.0,4.0,7.0,0.10000000000000003,8.359609609609606,0.1527777777777778
2014-15,21400452,GSW,MIN,1,0.0,1,1.0,0.0,1.0,15.9,0.6,16.252380952380932,0.6507936507936508
2014-15,21400445,WAS,BOS,1,0.0,1,1.0,0.0,1.0,-0.10000000000000009,0.29999999999999993,1.4452380952380963,0.35714285714285715
2014-15,21400447,CHI,NOP,1,0.0,1,1.0,0.0,1.0,9.1,0.20000000000000007,2.5247747747747695,0.16718266253869973
2014-15,21400451,SAC,NYK,1,1.0,0,0.0,1.0,-1.0,3.7,0.1,4.745614035087712,0.23947368421052634
2014-15,21400449,MIL,ATL,0,1.0,1,0.0,0.0,0.0,-4.8,-0.30000000000000004,-5.246996996996984,-0.05490196078431375
2014-15,21400446,MIA,MEM,0,0.0,1,1.0,0.0,1.0,-3.3,-0.09999999999999998,-6.3883357041251685,-0.1657754010695187
2014-15,21400444,CHA,ORL,0,1.0,1,0.0,0.0,0.0,5.7,0.2,0.21842105263158373,0.05869565217391304
2014-15,21400443,LAC,TOR,0,0.0,0,1.0,4.0,-3.0,-2.1000000000000005,-0.19999999999999996,-4.696301564722603,0.012499999999999956
2014-15,21400448,BKN,IND,0,1.0,1,0.0,0.0,0.0,1.2,0.2,1.5254372019078062,0.3055555555555556
2014-15,21400438,OKC,CHA,1,1.0,0,0.0,2.0,-2.0,4.1,0.09999999999999998,2.64864864864866,0.2091503267973856
2014-15,21400441,POR,PHI,1,0.0,0,2.0,2.0,0.0,11.0,0.29999999999999993,16.675675675675677,0.588235294117647
2014-15,21400435,DET,IND,1,0.0,0,4.0,2.0,2.0,-5.300000000000001,-0.09999999999999998,-2.290476190476184,0.0146198830409357
2014-15,21400437,NOP,SAS,1,0.0,1,2.0,0.0,2.0,1.8,0.3,-0.9227799227799238,0.1875
2014-15,21400440,DEN,MIN,1,0.0,0,2.0,2.0,0.0,6.299999999999999,0.19999999999999998,4.095389507154195,0.26838235294117646
2014-15,21400439,DAL,LAL,1,0.0,1,2.0,0.0,2.0,8.5,0.09999999999999998,13.251066856330013,0.2982456140350877
2014-15,21400432,BOS,BKN,0,0.0,0,2.0,2.0,0.0,7.699999999999999,0.09999999999999998,1.9982174688057057,0.09999999999999998
2014-15,21400436,MEM,HOU,0,0.0,0,3.0,3.0,0.0,-1.0999999999999999,-0.09999999999999998,0.5420634920635052,0.03947368421052633
2014-15,21400442,SAC,PHX,0,0.0,0,3.0,2.0,1.0,-3.2,-0.10000000000000003,-3.329729729729735,-0.07631578947368428
2014-15,21400433,ORL,CLE,0,0.0,1,2.0,0.0,2.0,-5.4,-0.19999999999999996,-8.230769230769226,-0.125
2014-15,21400434,ATL,MIL,0,0.0,0,2.0,2.0,0.0,12.200000000000001,0.5,7.086507936507928,0.4047619047619048
2014-15,21400430,CHI,LAL,1,0.0,0,1.0,1.0,0.0,12.7,0.4,10.861111111111114,0.20535714285714285
2014-15,21400431,LAC,GSW,1,0.0,0,1.0,1.0,0.0,-7.6,-0.30000000000000004,-7.369111969111984,-0.07769423558897237
2014-15,21400429,MIA,CLE,1,0.0,0,1.0,1.0,0.0,-9.2,-0.29999999999999993,-7.384737678855316,-0.20512820512820512
2014-15,21400428,SAS,OKC,0,0.0,0,2.0,1.0,1.0,-5.4,-0.29999999999999993,3.8611111111111143,0.2361111111111111
2014-15,21400427,NYK,WAS,0,0.0,0,3.0,1.0,2.0,-11.2,-0.6,-7.603861003860999,-0.3492063492063492
2014-15,21400416,CLE,MIN,1,0.0,0,1.0,1.0,0.0,12.600000000000001,0.6,10.666666666666671,0.38749999999999996
2014-15,21400417,IND,NOP,1,0.0,0,1.0,1.0,0.0,-2.9,-0.39999999999999997,-4.3949579831932795,-0.00694444444444442
2014-15,21400426,LAL,GSW,1,0.0,1,1.0,0.0,1.0,-15.299999999999999,-0.5,-18.09747899159663,-0.5142857142857143
2014-15,21400425,PHX,DAL,1,0.0,1,1.0,0.0,1.0,-3.8000000000000003,-0.19999999999999996,-3.552552552552555,-0.10416666666666663
2014-15,21400421,BKN,DEN,1,0.0,1,1.0,0.0,1.0,3.0999999999999996,0.10000000000000003,1.84375,0.27941176470588236
2014-15,21400418,ORL,BOS,1,0.0,0,1.0,1.0,0.0,-11.7,-0.3,-5.716108452950564,-0.05128205128205132
2014-15,21400420,ATL,LAC,1,1.0,1,0.0,0.0,0.0,8.5,0.30000000000000004,2.5653594771241757,0.3529411764705882
2014-15,21400424,OKC,POR,0,0.0,1,1.0,0.0,1.0,3.5,0.10000000000000009,-7.892857142857139,-0.16099071207430338
2014-15,21400422,MIA,PHI,0,0.0,0,1.0,1.0,0.0,0.2999999999999998,0.10000000000000003,7.467320261437905,0.16249999999999998
2014-15,21400423,MIL,CHA,0,0.0,1,2.0,0.0,2.0,-4.0,-0.09999999999999998,2.0880952380952493,0.3839285714285714
2014-15,21400419,WAS,CHI,0,0.0,1,1.0,0.0,1.0,0.20000000000000018,0.10000000000000009,-1.0722689075630285,0.06578947368421051
2014-15,21400409,CHA,DEN,1,0.0,0,1.0,1.0,0.0,0.9000000000000004,0.10000000000000003,-2.5428571428571303,0.15789473684210525
2014-15,21400415,GSW,SAC,1,0.0,1,3.0,0.0,3.0,11.3,0.6000000000000001,10.150623885917994,0.5230769230769231
2014-15,21400411,HOU,POR,1,0.0,0,1.0,1.0,0.0,-4.8999999999999995,-0.10000000000000009,-4.224369747899175,0.05555555555555558
2014-15,21400410,CHI,TOR,1,0.0,1,2.0,0.0,2.0,-0.2999999999999998,-0.10000000000000009,-4.534313725490193,-0.19999999999999996
2014-15,21400414,SAS,LAC,1,0.0,0,1.0,1.0,0.0,-5.4,-0.29999999999999993,-0.37142857142856656,0.09999999999999998
2014-15,21400413,DAL,ATL,0,0.0,0,1.0,1.0,0.0,-8.3,-0.20000000000000007,1.118686868686865,0.10416666666666663
2014-15,21400412,MEM,UTA,0,1.0,0,0.0,1.0,-1.0,5.300000000000001,0.3,6.480952380952388,0.4833333333333334
2014-15,21400404,MIA,BOS,1,0.0,0,1.0,1.0,0.0,-15.600000000000001,-0.3,-5.26696428571428,-0.10087719298245618
2014-15,21400401,CLE,MEM,1,0.0,0,1.0,1.0,0.0,-1.9,0.0,-1.2591911764705799,0.12171052631578949
2014-15,21400400,TOR,NYK,1,0.0,1,1.0,0.0,1.0,13.7,0.7000000000000001,13.162698412698404,0.6277777777777778
2014-15,21400402,SAC,LAL,1,0.0,0,2.0,1.0,1.0,-0.20000000000000018,-0.3,7.463458110516953,0.05982905982905978
2014-15,21400403,BKN,DET,1,0.0,0,1.0,1.0,0.0,3.2,0.2,3.0863377609108085,0.1875
2014-15,21400408,OKC,NOP,0,0.0,1,1.0,0.0,1.0,11.3,0.30000000000000004,-2.935828877005349,0.08823529411764708
2014-15,21400407,MIN,IND,0,0.0,1,1.0,0.0,1.0,-6.6,0.0,-4.079044117647058,0.09027777777777779
2014-15,21400405,ORL,PHI,0,0.0,0,1.0,1.0,0.0,2.5999999999999996,0.09999999999999998,6.591318591318583,0.22380952380952382
2014-15,21400406,WAS,PHX,0,0.0,1,1.0,0.0,1.0,9.2,0.5,0.6233766233766431,0.26315789473684215
2014-15,21400395,CHA,UTA,1,1.0,1,0.0,0.0,0.0,-3.3,0.0,-3.7857142857142776,0.020467836257309968
2014-15,21400397,DAL,SAS,1,0.0,1,2.0,0.0,2.0,2.5,0.29999999999999993,3.6067226890756245,0.12074303405572762
2014-15,21400399,LAC,MIL,1,1.0,0,0.0,1.0,-1.0,12.0,0.29999999999999993,4.617647058823536,0.21666666666666662
2014-15,21400398,DEN,IND,1,1.0,0,0.0,2.0,-2.0,1.6000000000000005,0.19999999999999998,0.31639928698751874,0.2980392156862745
2014-15,21400396,HOU,ATL,0,0.0,0,1.0,2.0,-1.0,-11.0,-0.20000000000000007,-1.7329545454545325,0.2313725490196078
2014-15,21400393,NYK,PHX,0,0.0,0,1.0,2.0,-1.0,-5.3999999999999995,-0.19999999999999998,-7.288235294117641,-0.2647058823529412
2014-15,21400394,NOP,POR,0,0.0,1,1.0,0.0,1.0,-4.7,-0.20000000000000007,-4.13602941176471,0.08627450980392148
2014-15,21400385,BOS,MIN,1,0.0,0,1.0,2.0,-1.0,14.4,0.4,7.8709677419354875,0.14035087719298245
2014-15,21400386,CLE,BKN,1,0.0,0,1.0,1.0,0.0,8.0,0.29999999999999993,4.847311827956986,0.23809523809523808
2014-15,21400391,DEN,LAC,1,0.0,0,1.0,1.0,0.0,-13.5,-0.5,-5.636363636363626,-0.033333333333333326
2014-15,21400392,LAL,OKC,0,0.0,1,3.0,0.0,3.0,-14.7,-0.30000000000000004,-6.727272727272734,-0.05294117647058827
2014-15,21400388,MIA,WAS,0,0.0,0,1.0,2.0,-1.0,-20.799999999999997,-0.6000000000000001,-6.466911764705884,-0.20512820512820512
2014-15,21400389,MEM,CHI,0,0.0,1,1.0,0.0,1.0,-1.5999999999999996,0.10000000000000009,1.8787878787878611,0.21568627450980393
2014-15,21400383,ORL,UTA,0,0.0,0,1.0,1.0,0.0,0.1999999999999993,0.2,-2.334967320261441,0.05128205128205132
2014-15,21400390,SAS,POR,0,0.0,0,1.0,1.0,0.0,-1.6999999999999997,-0.30000000000000004,-3.575757575757578,0.017857142857142905
