season,GAME_ID,home_abbr,away_abbr,home_win,home_b2b,away_b2b,home_rest_days,away_rest_days,rest_diff,diff_recent_margin,diff_recent_win_pct,diff_pts_pg_to_date,split_win_pct_delta,season_start_year,split,Game_Type
2015-16,21501016,CHI,BKN,1,1.0,0,0.0,1.0,-1.0,-6.5,-0.1,4.011106997408376,0.4030075187969925,2015,train,regular
2015-16,21501017,MIL,MEM,1,0.0,1,1.0,0.0,1.0,6.3,0.0,-3.049009009009012,0.1111111111111111,2015,train,regular
2015-16,21501018,SAS,POR,1,0.0,0,1.0,2.0,-1.0,13.1,0.4,10.432146118721448,0.5876068376068375,2015,train,regular
2015-16,21501014,MIA,CHA,0,0.0,1,2.0,0.0,2.0,-2.499999999999999,-0.1,-2.0533333333333275,0.1871345029239766,2015,train,regular
2015-16,21501013,PHI,WAS,0,0.0,1,1.0,0.0,1.0,-12.7,-0.4,-10.013513513513516,-0.2222222222222222,2015,train,regular
2015-16,21501012,IND,TOR,0,0.0,0,1.0,1.0,0.0,-5.6,-0.1999999999999999,-2.968900407256569,0.0857142857142857,2015,train,regular
2015-16,21501011,GSW,NYK,1,0.0,0,1.0,2.0,-1.0,9.2,0.5,11.55164753794891,0.6192368839427662,2015,train,regular
2015-16,21501006,WAS,CHI,1,0.0,0,1.0,1.0,0.0,6.9,0.0999999999999999,0.849315068493155,0.142084942084942,2015,train,regular
2015-16,21501004,CHA,ORL,1,0.0,1,1.0,0.0,1.0,14.1,0.4,4.4189189189189335,0.3479532163742689,2015,train,regular
2015-16,21501005,CLE,DAL,1,0.0,0,1.0,1.0,0.0,5.6,0.1999999999999999,6.297297297297305,0.3201754385964911,2015,train,regular
2015-16,21501007,DET,ATL,0,0.0,0,1.0,2.0,-1.0,-9.4,-0.0999999999999999,-1.8938738738738576,0.0619195046439629,2015,train,regular
2015-16,21501008,MEM,MIN,0,0.0,0,1.0,1.0,0.0,0.5,0.2,4.189189189189207,0.4665718349928875,2015,train,regular
2015-16,21501010,SAC,NOP,0,1.0,0,0.0,1.0,-1.0,0.7000000000000002,0.0,1.43740487062405,0.2203007518796992,2015,train,regular
2015-16,21501009,HOU,LAC,0,0.0,1,1.0,0.0,1.0,7.3,0.0999999999999999,-3.547222222222217,-0.0326797385620915,2015,train,regular
2015-16,21501003,BOS,OKC,0,1.0,0,0.0,1.0,-1.0,0.6999999999999997,0.1999999999999999,-2.5584968530174024,0.1144674085850556,2015,train,regular
2015-16,21501001,SAS,LAC,1,0.0,0,2.0,1.0,1.0,7.199999999999999,0.3,7.717331768388092,0.3653679653679653,2015,train,regular
2015-16,21500999,BKN,PHI,1,0.0,0,1.0,2.0,-1.0,6.300000000000001,0.1999999999999999,4.18987823439879,0.2432432432432432,2015,train,regular
2015-16,21500998,ORL,DEN,1,0.0,1,2.0,0.0,2.0,-12.7,-0.3,0.0607182524990719,0.1621621621621621,2015,train,regular
2015-16,21500997,IND,BOS,1,0.0,0,1.0,3.0,-2.0,-8.9,-0.1999999999999999,-3.219178082191789,0.119281045751634,2015,train,regular
2015-16,21501002,LAL,SAC,0,0.0,0,1.0,1.0,0.0,2.7,0.1999999999999999,-6.0153990610328805,-0.0888888888888889,2015,train,regular
2015-16,21501000,MIL,TOR,0,0.0,1,1.0,0.0,1.0,-1.4,-0.1999999999999999,-7.993340943683407,0.0411764705882352,2015,train,regular
2015-16,21500992,HOU,MEM,1,0.0,0,1.0,1.0,0.0,-0.1,-0.0999999999999999,-1.312291743798582,0.0571428571428571,2015,train,regular
2015-16,21500989,WAS,DET,1,0.0,0,1.0,1.0,0.0,-8.6,-0.2999999999999999,-3.0487987987987992,0.075,2015,train,regular
2015-16,21500993,OKC,POR,1,0.0,0,1.0,1.0,0.0,0.5,-0.0999999999999999,5.715090090090087,0.368421052631579,2015,train,regular
2015-16,21500996,GSW,NOP,1,0.0,0,1.0,1.0,0.0,14.4,0.7,13.013888888888886,0.7264537264537265,2015,train,regular
2015-16,21500994,UTA,CLE,1,1.0,1,0.0,0.0,0.0,-11.0,-0.3999999999999999,-4.509512937595133,-0.0049019607843137,2015,train,regular
2015-16,21500990,MIA,DEN,1,0.0,0,1.0,1.0,0.0,0.5999999999999996,0.0,2.4935209181784472,0.2327327327327327,2015,train,regular
2015-16,21500995,PHX,MIN,1,0.0,0,1.0,2.0,-1.0,-5.800000000000001,-0.1,-1.6773211567732176,0.0833333333333333,2015,train,regular
2015-16,21500991,TOR,CHI,0,0.0,0,1.0,2.0,-1.0,10.2,0.4,6.202856025039125,0.4578696343402226,2015,train,regular
2015-16,21500988,CHA,DAL,0,0.0,0,1.0,1.0,0.0,6.3,0.4,4.671232876712338,0.3567567567567568,2015,train,regular
2015-16,21500984,ATL,IND,1,1.0,1,0.0,0.0,0.0,5.9,0.0999999999999999,0.5738203957382098,0.1263157894736842,2015,train,regular
2015-16,21500987,LAL,NYK,0,0.0,0,2.0,1.0,1.0,-3.0,0.0,-6.502776749352094,-0.0256410256410256,2015,train,regular
2015-16,21500985,BKN,MIL,0,0.0,1,1.0,0.0,1.0,-5.1000000000000005,-0.2,-2.4458137715180044,0.09009009009009,2015,train,regular
2015-16,21500986,SAC,UTA,0,0.0,0,1.0,1.0,0.0,-3.6000000000000005,-0.0999999999999999,-2.6837301587301567,0.1372549019607843,2015,train,regular
2015-16,21500983,LAC,CLE,0,0.0,0,1.0,2.0,-1.0,0.9000000000000004,0.0,-1.1867203219315885,0.0999180999180998,2015,train,regular
2015-16,21500982,POR,ORL,1,1.0,1,0.0,0.0,0.0,0.8000000000000003,0.0999999999999999,1.767313546423139,0.2285714285714285,2015,train,regular
2015-16,21500975,CHA,HOU,1,1.0,1,0.0,0.0,0.0,4.6,0.2,4.027777777777786,0.3026315789473684,2015,train,regular
2015-16,21500980,DEN,WAS,1,0.0,1,1.0,0.0,1.0,1.6,0.0,-0.6652973395931099,0.015079365079365,2015,train,regular
2015-16,21500974,ATL,MEM,1,0.0,1,1.0,0.0,1.0,1.6999999999999995,-0.1999999999999999,2.2777777777777857,0.088235294117647,2015,train,regular
2015-16,21500978,MIL,NOP,1,0.0,1,2.0,0.0,2.0,5.5,0.2,-0.6619718309859195,0.3382352941176471,2015,train,regular
2015-16,21500977,TOR,MIA,1,0.0,1,1.0,0.0,1.0,-1.5,0.1,3.4612524461839485,0.2777777777777778,2015,train,regular
2015-16,21500979,SAS,OKC,1,0.0,1,1.0,0.0,1.0,11.5,0.5,3.9436619718309913,0.3645276292335115,2015,train,regular
2015-16,21500981,GSW,PHX,1,1.0,0,0.0,1.0,-1.0,20.4,0.6000000000000001,16.18309859154928,0.7401785714285715,2015,train,regular
2015-16,21500973,DAL,IND,0,0.0,0,2.0,4.0,-2.0,3.2,-0.0999999999999999,-3.431142410015667,0.054054054054054,2015,train,regular
2015-16,21500976,PHI,DET,0,1.0,1,0.0,0.0,0.0,-13.2,-0.5,-11.853120243531222,-0.1816849816849816,2015,train,regular
2015-16,21500969,UTA,WAS,1,0.0,0,1.0,2.0,-1.0,-5.7,-0.3,1.0959758551307883,0.1008403361344537,2015,train,regular
2015-16,21500971,GSW,POR,1,0.0,0,1.0,2.0,-1.0,7.1000000000000005,0.3,8.671031746031758,0.5623365300784655,2015,train,regular
2015-16,21500963,CHA,DET,1,0.0,0,1.0,1.0,0.0,3.3,0.2,1.0535993740218998,0.3218045112781955,2015,train,regular
2015-16,21500967,MEM,NOP,1,0.0,0,1.0,1.0,0.0,3.8,0.1999999999999999,3.325955734406449,0.4725868725868726,2015,train,regular
2015-16,21500972,LAC,NYK,1,0.0,0,1.0,1.0,0.0,9.0,0.1999999999999999,5.417874396135261,0.3238095238095237,2015,train,regular
2015-16,21500964,PHI,BKN,1,0.0,0,1.0,2.0,-1.0,-10.8,-0.4,-4.407042253521112,-0.0294117647058823,2015,train,regular
2015-16,21500968,OKC,MIN,0,0.0,0,1.0,2.0,-1.0,7.2,0.1,12.189285714285717,0.5266409266409267,2015,train,regular
2015-16,21500965,BOS,HOU,0,0.0,0,1.0,1.0,0.0,3.5000000000000004,0.1999999999999999,6.0972222222222285,0.2897897897897897,2015,train,regular
2015-16,21500970,SAC,ORL,0,0.0,0,1.0,2.0,-1.0,-1.3999999999999997,0.0,-0.9167176974892896,0.1024955436720143,2015,train,regular
2015-16,21500966,CHI,MIA,0,1.0,0,0.0,1.0,-1.0,-8.8,-0.1999999999999999,-2.115414710485126,0.1343629343629344,2015,train,regular
2015-16,21500961,DEN,PHX,1,0.0,1,1.0,0.0,1.0,11.2,0.1,4.229175050301805,0.2218487394957983,2015,train,regular
2015-16,21500960,SAS,CHI,1,0.0,0,1.0,2.0,-1.0,12.9,0.4,12.371428571428568,0.6060606060606061,2015,train,regular
2015-16,21500959,TOR,ATL,1,0.0,0,1.0,1.0,0.0,-3.0000000000000004,0.0999999999999999,1.803021024698921,0.2594594594594595,2015,train,regular
2015-16,21500962,LAL,CLE,0,0.0,1,1.0,0.0,1.0,-11.9,-0.3,-13.075146771037195,-0.2467105263157895,2015,train,regular
2015-16,21500958,GSW,UTA,1,0.0,1,1.0,0.0,1.0,3.3,0.5,8.907039337474117,0.6238095238095238,2015,train,regular
2015-16,21500953,BOS,MEM,1,0.0,0,3.0,1.0,2.0,0.7999999999999998,0.0,4.345472837022129,0.1991341991341991,2015,train,regular
2015-16,21500955,OKC,LAC,1,0.0,0,2.0,1.0,1.0,-7.0,-0.1999999999999999,3.319906223358913,0.1527777777777778,2015,train,regular
2015-16,21500950,CHA,NOP,1,0.0,0,1.0,1.0,0.0,13.2,0.4,5.829399585921337,0.4705882352941177,2015,train,regular
2015-16,21500952,MIL,MIA,1,0.0,0,1.0,2.0,-1.0,-8.5,-0.4,-4.901408450704224,0.0463458110516934,2015,train,regular
2015-16,21500954,DAL,DET,0,0.0,0,1.0,2.0,-1.0,1.2000000000000002,-0.0999999999999999,-3.0704225352112786,0.1223723723723723,2015,train,regular
2015-16,21500957,SAC,CLE,0,0.0,0,1.0,1.0,0.0,-10.7,-0.1999999999999999,-6.709292412617231,-0.0483870967741935,2015,train,regular
2015-16,21500951,PHI,HOU,0,0.0,0,2.0,2.0,0.0,-11.5,-0.4,-9.175452716297798,-0.2045454545454545,2015,train,regular
2015-16,21500956,PHX,NYK,0,0.0,1,2.0,0.0,2.0,-3.9,0.0,-3.7299448867115785,0.0478991596638655,2015,train,regular
2015-16,21500946,DEN,NYK,1,0.0,0,1.0,2.0,-1.0,3.2,0.1,-0.3142857142857167,0.1078431372549019,2015,train,regular
2015-16,21500949,LAL,ORL,1,0.0,1,1.0,0.0,1.0,-4.8,-0.2,-7.471825396825395,-0.0966420966420966,2015,train,regular
2015-16,21500948,POR,WAS,1,0.0,0,1.0,2.0,-1.0,0.3,0.0,1.626046131863646,0.1327985739750445,2015,train,regular
2015-16,21500944,TOR,BKN,1,0.0,0,1.0,2.0,-1.0,7.0,0.1999999999999999,10.6159420289855,0.551693404634581,2015,train,regular
2015-16,21500947,UTA,ATL,0,0.0,0,2.0,2.0,0.0,-8.1,-0.2,-1.947204968944092,0.0604575163398692,2015,train,regular
2015-16,21500945,MIN,SAS,0,1.0,1,0.0,0.0,0.0,-12.1,-0.5,-15.548071034905078,-0.2777777777777777,2015,train,regular
2015-16,21500940,CHI,MIL,1,0.0,1,1.0,0.0,1.0,-6.6000000000000005,-0.0999999999999999,2.536231884057969,0.3888888888888888,2015,train,regular
2015-16,21500939,IND,SAS,1,0.0,0,1.0,1.0,0.0,-8.8,-0.4,-9.278151260504202,-0.0207792207792207,2015,train,regular
2015-16,21500943,GSW,ORL,1,1.0,0,0.0,2.0,-2.0,3.9,0.4,10.486146632566076,0.5592672413793104,2015,train,regular
2015-16,21500937,CHA,MIN,1,0.0,0,2.0,1.0,1.0,13.7,0.4,7.324844720496898,0.4625668449197861,2015,train,regular
2015-16,21500941,NOP,SAC,1,0.0,0,1.0,1.0,0.0,0.7000000000000002,0.0,-1.2216856892010668,0.0999999999999999,2015,train,regular
2015-16,21500938,CLE,MEM,0,0.0,1,1.0,0.0,1.0,3.3999999999999995,0.0,4.447570332480822,0.2567567567567568,2015,train,regular
2015-16,21500942,DAL,LAC,0,1.0,0,0.0,1.0,-1.0,-1.5999999999999996,-0.0999999999999999,-4.772921108741997,-0.0700460829493088,2015,train,regular
2015-16,21500934,DET,POR,1,1.0,0,0.0,1.0,-1.0,-7.300000000000001,-0.2999999999999999,0.2857142857142776,0.1590909090909091,2015,train,regular
2015-16,21500931,LAL,GSW,1,0.0,0,1.0,2.0,-1.0,-14.0,-0.8,-18.7853689299979,-0.5116959064327485,2015,train,regular
2015-16,21500935,MIA,PHI,1,0.0,0,1.0,1.0,0.0,18.4,0.7,11.379089026915125,0.5277777777777778,2015,train,regular
2015-16,21500933,DEN,DAL,1,0.0,0,1.0,2.0,-1.0,-4.4,-0.2,-1.3043478260869534,0.0124777183600713,2015,train,regular
2015-16,21500936,TOR,HOU,0,0.0,1,1.0,0.0,1.0,8.5,0.3999999999999999,6.042430703624731,0.4181818181818182,2015,train,regular
2015-16,21500930,MIL,OKC,0,0.0,0,1.0,2.0,-1.0,0.4000000000000001,0.1999999999999999,-11.088235294117638,0.0,2015,train,regular
2015-16,21500932,MEM,PHX,0,0.0,0,1.0,1.0,0.0,16.9,0.4999999999999999,6.705882352941174,0.5378787878787878,2015,train,regular
2015-16,21500922,CLE,BOS,1,1.0,1,0.0,0.0,0.0,2.9000000000000004,0.0,-0.4270788912579917,0.2071428571428571,2015,train,regular
2015-16,21500926,MIN,BKN,1,1.0,1,0.0,0.0,0.0,-4.9,-0.2,1.14492753623189,0.0928571428571428,2015,train,regular
2015-16,21500923,NYK,DET,1,1.0,0,0.0,2.0,-2.0,-5.1,-0.2,-3.898550724637687,0.0833333333333333,2015,train,regular
2015-16,21500928,SAS,SAC,1,0.0,0,1.0,1.0,0.0,14.1,0.5,13.056761646313888,0.5569852941176471,2015,train,regular
2015-16,21500927,CHI,HOU,1,0.0,0,2.0,2.0,0.0,-5.7,-0.1,-0.2248508098891761,0.2168067226890756,2015,train,regular
2015-16,21500924,WAS,IND,0,1.0,1,0.0,0.0,0.0,7.0,0.2999999999999999,-2.691602728047741,0.0698412698412698,2015,train,regular
2015-16,21500929,LAC,ATL,0,0.0,1,2.0,0.0,2.0,4.000000000000001,0.2999999999999999,1.3728590250329231,0.1714285714285714,2015,train,regular
2015-16,21500925,NOP,UTA,0,0.0,1,1.0,0.0,1.0,1.5,0.3,-3.544337137840216,0.1916221033868092,2015,train,regular
2015-16,21500917,CLE,WAS,1,0.0,0,3.0,1.0,2.0,1.8000000000000007,0.0,4.752148349163278,0.2428571428571428,2015,train,regular
2015-16,21500919,MIL,MIN,1,0.0,0,1.0,1.0,0.0,5.6,0.0999999999999999,0.571553994732227,0.3079178885630499,2015,train,regular
2015-16,21500912,CHA,IND,1,0.0,0,1.0,1.0,0.0,11.5,0.3,0.5735294117646959,0.2616071428571428,2015,train,regular
2015-16,21500918,MEM,UTA,1,0.0,0,1.0,1.0,0.0,6.9,0.3,-0.1343283582089611,0.4095238095238095,2015,train,regular
2015-16,21500916,TOR,POR,1,0.0,0,1.0,1.0,0.0,-0.7999999999999998,-0.1,3.4505928853754995,0.3839285714285714,2015,train,regular
2015-16,21500915,BOS,NYK,1,0.0,0,1.0,2.0,-1.0,12.8,0.4999999999999999,7.408994032395569,0.3621323529411765,2015,train,regular
2015-16,21500920,DEN,BKN,0,0.0,0,1.0,2.0,-1.0,2.0,0.0,3.722124670763833,0.2116935483870967,2015,train,regular
2015-16,21500914,PHI,MIA,0,0.0,1,1.0,0.0,1.0,-16.3,-0.6,-11.254262574595046,-0.2964015151515151,2015,train,regular
2015-16,21500913,ORL,PHX,0,0.0,1,1.0,0.0,1.0,15.3,0.4,5.801360842844602,0.3680555555555556,2015,train,regular
2015-16,21500921,LAL,ATL,0,0.0,0,1.0,2.0,-1.0,-8.9,-0.3,-10.704201680672284,-0.2142857142857143,2015,train,regular
2015-16,21500908,MIA,PHX,1,0.0,0,1.0,1.0,0.0,16.8,0.5,6.833778966131902,0.4064516129032258,2015,train,regular
2015-16,21500911,GSW,OKC,1,0.0,1,1.0,0.0,1.0,1.5,0.5,2.296472184531879,0.3513824884792627,2015,train,regular
2015-16,21500910,DAL,SAC,0,0.0,1,1.0,0.0,1.0,9.7,0.2,0.8475113122171933,0.1648841354723708,2015,train,regular
2015-16,21500909,NOP,SAS,0,1.0,1,0.0,0.0,0.0,-11.2,-0.4,-14.24242424242425,-0.1158088235294118,2015,train,regular
2015-16,21500899,BOS,POR,1,0.0,1,1.0,0.0,1.0,-6.6,-0.2,3.3235294117647243,0.2557932263814617,2015,train,regular
2015-16,21500905,SAS,DET,1,0.0,0,3.0,2.0,1.0,8.0,0.4,9.274886877828052,0.5391705069124424,2015,train,regular
2015-16,21500897,ORL,CHI,1,1.0,1,0.0,0.0,0.0,6.4,0.2,0.4477611940298516,0.1678571428571428,2015,train,regular
2015-16,21500906,DEN,LAL,1,0.0,1,1.0,0.0,1.0,3.9,0.2,5.969067704953517,0.2722960151802657,2015,train,regular
2015-16,21500900,TOR,UTA,1,0.0,0,2.0,1.0,1.0,6.6,0.2999999999999999,3.8275058275058313,0.4627016129032257,2015,train,regular
2015-16,21500902,MEM,SAC,1,0.0,0,1.0,1.0,0.0,10.5,0.3,2.2215909090909065,0.3290441176470589,2015,train,regular
2015-16,21500907,LAC,OKC,1,0.0,0,1.0,1.0,0.0,5.999999999999999,0.1999999999999999,-3.8652680652680687,0.0431372549019608,2015,train,regular
2015-16,21500901,HOU,NOP,1,0.0,0,1.0,3.0,-2.0,1.8000000000000005,-0.0999999999999999,1.5253393665158512,0.2566844919786096,2015,train,regular
2015-16,21500903,MIL,IND,0,0.0,0,1.0,1.0,0.0,2.1,0.0,-6.180913613749439,0.1588235294117647,2015,train,regular
2015-16,21500904,MIN,WAS,0,0.0,0,2.0,1.0,1.0,-8.899999999999999,-0.1999999999999999,-4.232021709633642,-0.1309297912713472,2015,train,regular
2015-16,21500898,PHI,CHA,0,0.0,1,1.0,0.0,1.0,-16.200000000000003,-0.6,-12.820895522388042,-0.2027649769585253,2015,train,regular
2015-16,21500891,CHA,PHX,1,0.0,0,1.0,2.0,-1.0,15.3,0.6,7.8624708624708575,0.5096774193548388,2015,train,regular
2015-16,21500892,MIA,CHI,1,0.0,0,1.0,2.0,-1.0,7.2,0.3,1.3147896879240193,0.2011385199240987,2015,train,regular
2015-16,21500894,DAL,ORL,1,0.0,0,1.0,1.0,0.0,0.8,-0.0999999999999999,-0.526684758028054,0.1260997067448679,2015,train,regular
2015-16,21500896,LAL,BKN,1,0.0,1,3.0,0.0,3.0,-4.1,-0.3,-2.643939393939391,0.0313725490196078,2015,train,regular
2015-16,21500895,GSW,ATL,1,0.0,0,2.0,1.0,1.0,-1.4000000000000004,0.4,7.7150401836969,0.4478114478114477,2015,train,regular
2015-16,21500893,NYK,POR,0,0.0,0,1.0,1.0,0.0,-13.3,-0.6000000000000001,-3.3134328358208904,0.0900432900432899,2015,train,regular
2015-16,21500890,LAC,BKN,1,0.0,0,2.0,1.0,1.0,9.7,0.0999999999999999,9.843028846153842,0.425287356321839,2015,train,regular
2015-16,21500885,WAS,PHI,1,1.0,1,0.0,0.0,0.0,13.8,0.5,9.854778554778548,0.4142857142857142,2015,train,regular
2015-16,21500887,MIL,HOU,1,0.0,0,1.0,1.0,0.0,-1.0,0.0,-2.993800229621144,0.1619644723092998,2015,train,regular
2015-16,21500886,BOS,UTA,1,0.0,0,1.0,1.0,0.0,4.5,0.1999999999999999,4.048450057405276,0.3326612903225806,2015,train,regular
2015-16,21500884,CLE,IND,1,1.0,1,0.0,0.0,0.0,9.1,0.0999999999999999,2.248484848484864,0.2807486631016043,2015,train,regular
2015-16,21500888,DEN,MEM,0,0.0,0,2.0,1.0,1.0,-5.699999999999999,-0.1999999999999999,-2.8076923076923066,-0.0505376344086021,2015,train,regular
2015-16,21500889,SAC,OKC,0,0.0,0,2.0,1.0,1.0,-8.1,-0.0999999999999999,-9.24932844932846,-0.1045606229143493,2015,train,regular
2015-16,21500882,DAL,MIN,1,0.0,1,1.0,0.0,1.0,0.1999999999999999,-0.0999999999999999,2.6818181818181728,0.25,2015,train,regular
2015-16,21500881,ORL,PHI,1,0.0,0,1.0,1.0,0.0,9.9,0.3,9.446153846153848,0.4411764705882353,2015,train,regular
2015-16,21500877,WAS,CLE,1,0.0,0,1.0,1.0,0.0,-3.5000000000000004,0.0,-5.5,-0.0818181818181817,2015,train,regular
2015-16,21500879,DET,TOR,1,1.0,0,0.0,1.0,-1.0,-5.7,-0.2999999999999999,-3.099580223880608,-0.0132575757575758,2015,train,regular
2015-16,21500878,ATL,CHA,1,0.0,0,1.0,1.0,0.0,-0.3000000000000007,-0.3,-0.0324009324009324,0.1345811051693405,2015,train,regular
2015-16,21500880,IND,POR,0,0.0,1,1.0,0.0,1.0,-8.3,-0.2,1.0958041958041915,0.25,2015,train,regular
2015-16,21500883,NYK,MIA,0,0.0,1,1.0,0.0,1.0,-3.0,-0.3,-1.712121212121204,0.0294117647058823,2015,train,regular
2015-16,21500869,BOS,MIA,1,0.0,0,1.0,2.0,-1.0,2.2,0.0999999999999999,4.664335664335653,0.1612903225806451,2015,train,regular
2015-16,21500875,PHX,MEM,1,0.0,1,1.0,0.0,1.0,-18.4,-0.7,-6.484375,-0.1470588235294117,2015,train,regular
2015-16,21500870,NOP,MIN,0,0.0,0,1.0,2.0,-1.0,-2.0,0.0999999999999999,1.524278846153834,0.2903225806451612,2015,train,regular
2015-16,21500876,UTA,BKN,0,0.0,0,1.0,1.0,0.0,2.7,0.1999999999999999,7.09375,0.3917748917748918,2015,train,regular
2015-16,21500874,OKC,GSW,0,0.0,0,1.0,1.0,0.0,-2.2,-0.3,-2.25,0.0162162162162162,2015,train,regular
2015-16,21500871,CHI,POR,0,1.0,0,0.0,1.0,-1.0,-12.1,-0.4,-2.107692307692318,0.2599620493358634,2015,train,regular
2015-16,21500872,HOU,SAS,0,0.0,0,1.0,1.0,0.0,-9.7,-0.5,-12.416666666666671,-0.0909090909090909,2015,train,regular
2015-16,21500873,MIL,DET,0,0.0,0,1.0,2.0,-1.0,0.7,0.0,-5.839015151515142,0.1953781512605041,2015,train,regular
2015-16,21500865,ATL,CHI,1,0.0,0,3.0,1.0,2.0,7.399999999999999,0.0,2.673317307692301,0.1624999999999999,2015,train,regular
2015-16,21500863,NYK,ORL,1,0.0,1,1.0,0.0,1.0,-5.299999999999999,-0.3,-1.2192307692307764,0.0818181818181817,2015,train,regular
2015-16,21500866,DAL,DEN,1,0.0,0,1.0,1.0,0.0,-2.1,-0.0999999999999999,0.6615384615384556,0.1161290322580644,2015,train,regular
2015-16,21500864,TOR,CLE,1,0.0,0,1.0,1.0,0.0,-2.8999999999999995,0.0,0.1428571428571388,0.2137931034482759,2015,train,regular
2015-16,21500861,IND,CHA,0,0.0,0,1.0,1.0,0.0,-5.8,-0.0999999999999999,0.21875,0.2531769305962854,2015,train,regular
2015-16,21500862,PHI,WAS,0,0.0,0,1.0,1.0,0.0,-13.2,-0.4,-9.43799603174604,-0.2333333333333333,2015,train,regular
2015-16,21500867,SAC,LAC,0,0.0,0,1.0,1.0,0.0,-13.5,-0.1999999999999999,-5.166154633896568,-0.0666666666666666,2015,train,regular
2015-16,21500868,LAL,MEM,0,0.0,0,1.0,1.0,0.0,-11.5,-0.4999999999999999,-8.753849798625922,-0.2100313479623825,2015,train,regular
2015-16,21500856,BOS,MIL,1,0.0,0,2.0,2.0,0.0,5.0,0.1999999999999999,8.989987789987794,0.4095238095238095,2015,train,regular
2015-16,21500857,NOP,OKC,1,0.0,1,1.0,0.0,1.0,-11.3,-0.2999999999999999,-11.031746031746025,-0.1095238095238095,2015,train,regular
2015-16,21500858,PHX,BKN,0,0.0,0,2.0,1.0,1.0,-10.0,-0.3,0.3968253968254061,0.1784511784511784,2015,train,regular
2015-16,21500859,POR,HOU,0,0.0,0,1.0,1.0,0.0,15.7,0.6000000000000001,2.7593750000000057,0.2301136363636363,2015,train,regular
2015-16,21500855,ORL,GSW,0,0.0,1,1.0,0.0,1.0,-6.1,-0.4,-10.476190476190467,-0.2323232323232323,2015,train,regular
2015-16,21500860,UTA,SAS,0,0.0,1,1.0,0.0,1.0,-6.200000000000001,-0.2,-9.92063492063491,0.0,2015,train,regular
2015-16,21500847,DET,PHI,1,0.0,1,1.0,0.0,1.0,7.1000000000000005,0.1999999999999999,11.62319902319902,0.4574780058651025,2015,train,regular
2015-16,21500845,CLE,CHA,1,0.0,0,1.0,2.0,-1.0,4.7,0.0,2.328469022017416,0.2897727272727273,2015,train,regular
2015-16,21500851,MEM,LAL,1,0.0,0,2.0,1.0,1.0,11.5,0.4999999999999999,8.60508308895406,0.5757575757575758,2015,train,regular
2015-16,21500849,TOR,MIN,1,0.0,0,1.0,1.0,0.0,7.5,0.2999999999999999,9.245967741935488,0.5264367816091955,2015,train,regular
2015-16,21500850,CHI,WAS,1,0.0,1,2.0,0.0,2.0,-7.399999999999999,-0.2,0.0460829493087544,0.1536050156739811,2015,train,regular
2015-16,21500846,IND,NYK,1,0.0,0,1.0,1.0,0.0,5.4,0.3999999999999999,4.318204365079353,0.3118279569892472,2015,train,regular
2015-16,21500848,MIA,GSW,0,0.0,0,1.0,1.0,0.0,-4.5,-0.2,-9.782258064516128,-0.1653679653679653,2015,train,regular
2015-16,21500853,LAC,DEN,0,0.0,1,1.0,0.0,1.0,11.0,0.2999999999999999,6.432963709677424,0.3051470588235294,2015,train,regular
2015-16,21500852,DAL,OKC,0,0.0,0,2.0,2.0,0.0,-6.1000000000000005,-0.2999999999999999,-9.528729838709666,-0.0962962962962963,2015,train,regular
2015-16,21500854,SAC,SAS,0,1.0,0,0.0,2.0,-2.0,-9.3,-0.4,-12.294024325753568,-0.0611790878754171,2015,train,regular
2015-16,21500841,WAS,NOP,1,0.0,0,2.0,1.0,1.0,2.2,0.0,1.512162876784771,0.1875,2015,train,regular
2015-16,21500844,POR,BKN,1,0.0,0,1.0,1.0,0.0,15.7,0.6000000000000001,7.657194060419869,0.4326923076923077,2015,train,regular
2015-16,21500843,UTA,HOU,1,0.0,0,1.0,3.0,-2.0,8.3,0.2999999999999999,2.5685483870967687,0.1935483870967742,2015,train,regular
2015-16,21500842,DEN,SAC,0,0.0,0,1.0,3.0,-2.0,6.300000000000001,0.2,-1.2388888888888945,0.0611790878754171,2015,train,regular
2015-16,21500840,PHI,ORL,0,0.0,0,1.0,1.0,0.0,-5.800000000000001,-0.2,-9.612903225806448,-0.1724137931034482,2015,train,regular
2015-16,21500839,LAC,PHX,1,0.0,1,1.0,0.0,1.0,19.5,0.7,8.746166049709146,0.4705228031145717,2015,train,regular
2015-16,21500834,MIA,IND,1,0.0,1,1.0,0.0,1.0,-0.1999999999999999,0.0,-2.4052739375320016,0.125,2015,train,regular
2015-16,21500837,MIL,LAL,1,0.0,1,1.0,0.0,1.0,5.300000000000001,0.2,4.291315136476428,0.4363425925925925,2015,train,regular
2015-16,21500838,MIN,BOS,1,0.0,1,1.0,0.0,1.0,-7.7,-0.3999999999999999,-9.398065476190482,-0.2254901960784314,2015,train,regular
2015-16,21500833,CLE,DET,0,1.0,1,0.0,0.0,0.0,15.3,0.6000000000000001,3.6360143442622928,0.3560606060606061,2015,train,regular
2015-16,21500836,ATL,GSW,0,0.0,0,1.0,1.0,0.0,-6.299999999999999,-0.5,-7.939036885245912,-0.1840607210626185,2015,train,regular
2015-16,21500835,NYK,TOR,0,0.0,1,1.0,0.0,1.0,-8.2,-0.4999999999999999,-6.063752276867035,-0.03125,2015,train,regular
